Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Dazukibart_IFNB1_Light_Chain_1,dazukibart.py,107,8.66,11647.97,0.56,2.8,7.48,3.74,8.41,4.67,4.67,0.93,0.93,10.28,-0.24,-0.24,1.89
Delpacibart_TFRC-CD71_Heavy_Chain_1,delpacibart.py,116,9.23,12875.31,0.55,7.76,5.17,9.48,2.59,2.59,1.72,3.45,2.59,9.48,-0.41,-0.39,1.65
Delpacibart_TFRC-CD71_Light_Chain_1,delpacibart.py,107,6.75,11635.83,0.56,5.61,7.48,3.74,5.61,5.61,3.74,1.87,0.93,9.35,-0.36,-0.36,1.56
Denosumab_TNFSF11-CD254-RANKL-TRANCE-OPGL-ODF_Heavy_Chain_1,denosumab.py,122,6.45,13023.41,0.5,6.56,8.2,7.38,2.46,3.28,3.28,3.28,2.46,13.11,-0.14,-0.12,1.65
Denosumab_TNFSF11-CD254-RANKL-TRANCE-OPGL-ODF_Light_Chain_1,denosumab.py,108,9.39,11740.01,0.54,6.48,8.33,3.7,4.63,6.48,4.63,0.93,0,11.11,-0.41,-0.41,1.66
Depemokimab_IL5_Heavy_Chain_1,depemokimab.py,119,8.73,12880.49,0.51,4.2,11.76,9.24,1.68,5.88,0.84,3.36,2.52,9.24,-0.12,-0.11,1.65
Depemokimab_IL5_Light_Chain_1,depemokimab.py,113,6.76,12199.48,0.55,5.31,8.85,5.31,4.42,5.31,4.42,0.88,0.88,9.73,-0.34,-0.35,1.28
Derlotuximab_DNA-H1-Complex_Heavy_Chain_1,derlotuximab.py,120,9.28,13285.85,0.56,4.17,8.33,6.67,3.33,3.33,1.67,3.33,2.5,10.83,-0.4,-0.4,1.29
Derlotuximab_DNA-H1-Complex_Light_Chain_1,derlotuximab.py,108,8.03,11440.54,0.57,8.33,6.48,4.63,3.7,4.63,1.85,1.85,1.85,9.26,-0.27,-0.26,1.07
Dinutuximab_Ganglioside-GD2_Heavy_Chain_1,dinutuximab.py,113,6.85,12287.6,0.57,5.31,6.19,7.08,3.54,2.65,1.77,2.65,3.54,10.62,-0.34,-0.32,1.26
Dinutuximab_Ganglioside-GD2_Light_Chain_1,dinutuximab.py,113,9.35,12323.8,0.55,3.54,10.62,7.08,2.65,6.19,4.42,0.88,0.88,8.85,-0.33,-0.33,1.28
Disitamab_ERBB2-CD340-HER2_Heavy_Chain_1,disitamab.py,115,6.32,12915.25,0.58,6.96,5.22,8.7,2.61,2.61,3.48,2.61,1.74,7.83,-0.51,-0.49,1.65
Disitamab_ERBB2-CD340-HER2_Light_Chain_1,disitamab.py,105,8.64,11317.55,0.54,7.62,3.81,6.67,5.71,4.76,4.76,1.9,0.95,9.52,-0.23,-0.23,1.28
Divozilimab_MS4A1-CD20_Heavy_Chain_1,divozilimab.py,121,8.9,13452.91,0.55,5.79,4.13,10.74,0.83,3.31,2.48,3.31,3.31,10.74,-0.42,-0.4,1.65
Divozilimab_MS4A1-CD20_Light_Chain_1,divozilimab.py,106,9.07,11357.63,0.52,6.6,5.66,6.6,5.66,8.49,4.72,1.89,0,8.49,-0.22,-0.22,1.64
Docaravimab_Rabies-Virus-Strain-ERA-Glycoprotein-Ectodomain-Epitope-G-III_Heavy_Chain_1,docaravimab.py,119,6.76,12936.25,0.55,4.2,10.08,5.04,4.2,3.36,2.52,3.36,0.84,10.92,-0.33,-0.33,1.41
Docaravimab_Rabies-Virus-Strain-ERA-Glycoprotein-Ectodomain-Epitope-G-III_Light_Chain_1,docaravimab.py,107,5.65,11768.89,0.61,1.87,9.35,3.74,4.67,4.67,3.74,0.93,0.93,9.35,-0.49,-0.49,0.97
Domvanalimab_TIGIT-WUCAM-VSTM3_Heavy_Chain_1,domvanalimab.py,119,8.05,13093.6,0.5,8.4,7.56,7.56,2.52,1.68,4.2,2.52,4.2,10.92,-0.13,-0.11,1.33
Domvanalimab_TIGIT-WUCAM-VSTM3_Light_Chain_1,domvanalimab.py,107,8.96,11652.9,0.58,4.67,6.54,3.74,5.61,5.61,3.74,1.87,0.93,9.35,-0.43,-0.43,1.32
Donanemab_APP_Heavy_Chain_1,donanemab.py,115,8.57,12697,0.57,6.09,3.48,9.57,3.48,2.61,1.74,3.48,1.74,10.43,-0.48,-0.46,1.22
Donanemab_APP_Light_Chain_1,donanemab.py,112,8.6,12167.69,0.54,2.68,10.71,7.14,4.46,6.25,3.57,0.89,0.89,9.82,-0.19,-0.19,1.77
Dostarlimab_PDCD1-CD279-PD1_Heavy_Chain_1,dostarlimab.py,116,5.18,12633.83,0.55,6.03,7.76,6.9,1.72,2.59,2.59,2.59,2.59,12.07,-0.3,-0.28,1.22
Dostarlimab_PDCD1-CD279-PD1_Light_Chain_1,dostarlimab.py,107,7.96,11795.07,0.55,6.54,7.48,4.67,4.67,5.61,4.67,2.8,0,8.41,-0.28,-0.28,1.56
Drotokibart_IL4R-CD124_Heavy_Chain_1,drotokibart.py,118,8.66,12877.3,0.51,6.78,7.63,7.63,4.24,1.69,4.24,2.54,1.69,12.71,-0.16,-0.14,1.65
Drotokibart_IL4R-CD124_Light_Chain_1,drotokibart.py,108,8.05,11806.27,0.5,7.41,10.19,3.7,4.63,8.33,3.7,1.85,1.85,8.33,-0.13,-0.13,1.66
Dupilumab_IL4R-CD124_Heavy_Chain_1,dupilumab.py,125,8.64,13639.04,0.54,5.6,8,7.2,3.2,2.4,2.4,2.4,1.6,12.8,-0.37,-0.35,1.22
Dupilumab_IL4R-CD124_Light_Chain_1,dupilumab.py,112,5.18,12274.69,0.54,3.57,10.71,4.46,5.36,6.25,3.57,0.89,1.79,9.82,-0.21,-0.22,1.28
Durvalumab_PDL1-CD274_Heavy_Chain_1,durvalumab.py,121,6.53,13410.83,0.5,7.44,8.26,8.26,1.65,1.65,4.13,4.13,1.65,12.4,-0.3,-0.28,1.65
Durvalumab_PDL1-CD274_Light_Chain_1,durvalumab.py,108,8.06,11831.07,0.55,6.48,9.26,3.7,4.63,6.48,3.7,1.85,0,9.26,-0.37,-0.37,1.66
Ebdarokimab_IL12B-CLMFp40_Heavy_Chain_1,ebdarokimab.py,119,8.64,13347.95,0.53,4.2,4.2,7.56,4.2,4.2,3.36,4.2,5.04,10.08,-0.35,-0.33,1.33
Ebdarokimab_IL12B-CLMFp40_Light_Chain_1,ebdarokimab.py,107,6.44,11635.81,0.53,9.35,6.54,3.74,6.54,6.54,3.74,1.87,0,8.41,-0.26,-0.26,1.66
Ebronucimab_PCSK9_Heavy_Chain_1,ebronucimab.py,123,4.92,13564.84,0.54,7.32,7.32,7.32,2.44,1.63,4.88,3.25,2.44,9.76,-0.21,-0.19,1.33
Ebronucimab_PCSK9_Light_Chain_1,ebronucimab.py,111,5.1,11469.33,0.56,3.6,6.31,7.21,4.5,4.5,2.7,0.9,0,14.41,-0.39,-0.4,1.6
Eculizumab_C5_Heavy_Chain_1,eculizumab.py,122,5.34,13670.1,0.55,4.92,4.92,9.84,2.46,3.28,4.1,4.1,2.46,9.02,-0.32,-0.3,1.65
Eculizumab_C5_Light_Chain_1,eculizumab.py,107,5.09,11387.59,0.53,6.54,8.41,4.67,5.61,5.61,3.74,0.93,0.93,10.28,-0.23,-0.23,1.31
Edrecolomab_EPCAM-CD326_Heavy_Chain_1,edrecolomab.py,116,8.6,12511.84,0.52,8.62,6.9,7.76,2.59,3.45,3.45,3.45,0.86,11.21,-0.28,-0.28,2.08
Edrecolomab_EPCAM-CD326_Light_Chain_1,edrecolomab.py,107,6.76,11722.99,0.58,4.67,5.61,7.48,3.74,4.67,2.8,0.93,2.8,9.35,-0.39,-0.4,1.28
Efalizumab_ITGAL-CD11A-LFA1A_Heavy_Chain_1,efalizumab.py,121,8.03,13587.07,0.54,4.96,7.44,7.44,2.48,2.48,4.13,3.31,2.48,11.57,-0.36,-0.34,1.65
Efalizumab_ITGAL-CD11A-LFA1A_Light_Chain_1,efalizumab.py,107,8.96,11664.95,0.59,4.67,7.48,3.74,5.61,5.61,3.74,0.93,0.93,8.41,-0.42,-0.42,1.32
Elotuzumab_SLAMF7-CD319_Heavy_Chain_1,elotuzumab.py,119,4.96,13227.62,0.5,6.72,8.4,6.72,4.2,4.2,3.36,4.2,1.68,10.08,-0.29,-0.27,1.65
Elotuzumab_SLAMF7-CD319_Light_Chain_1,elotuzumab.py,107,7.95,11679.92,0.57,5.61,4.67,7.48,5.61,5.61,2.8,1.87,0.93,8.41,-0.34,-0.35,1.16
Emactuzumab_CSF1R-CD115-M-CSFR_Heavy_Chain_1,emactuzumab.py,116,7.94,12783.12,0.57,6.9,5.17,10.34,1.72,1.72,1.72,3.45,2.59,9.48,-0.37,-0.36,1.22
Emactuzumab_CSF1R-CD115-M-CSFR_Light_Chain_1,emactuzumab.py,106,7.94,11612.75,0.59,5.66,5.66,4.72,4.72,5.66,4.72,0.94,0.94,7.55,-0.43,-0.43,1.19
Emapalumab_IFNG_Heavy_Chain_1,emapalumab.py,123,6.85,13207.5,0.5,7.32,8.13,7.32,1.63,3.25,3.25,4.07,1.63,13.01,-0.21,-0.2,1.65
Emapalumab_IFNG_Light_Chain_1,emapalumab.py,111,5.15,12060.99,0.62,2.7,4.5,5.41,4.5,5.41,2.7,1.8,1.8,9.01,-0.62,-0.64,1.44
Empasiprubart_C2_Heavy_Chain_1,empasiprubart.py,118,4.86,13060.26,0.58,8.47,4.24,8.47,2.54,1.69,2.54,2.54,2.54,8.47,-0.52,-0.5,1.65
Empasiprubart_C2_Light_Chain_1,empasiprubart.py,111,8.6,12184.47,0.59,6.31,9.91,3.6,3.6,5.41,2.7,0.9,0.9,8.11,-0.5,-0.49,1.77
Enfortumab_PVRL4-Nectin-4_Heavy_Chain_1,enfortumab.py,117,6.44,12756.99,0.56,6.84,6.84,8.55,2.56,1.71,2.56,2.56,2.56,10.26,-0.24,-0.23,1.22
Enfortumab_PVRL4-Nectin-4_Light_Chain_1,enfortumab.py,107,8.68,11379.57,0.52,7.48,4.67,4.67,5.61,6.54,5.61,1.87,0.93,10.28,-0.25,-0.25,1.74
Enlonstobart_PDCD1-CD279-PD1_Heavy_Chain_1,enlonstobart.py,113,9.26,12477.86,0.54,6.19,7.96,9.73,1.77,1.77,2.65,3.54,1.77,10.62,-0.33,-0.31,1.65
Enlonstobart_PDCD1-CD279-PD1_Light_Chain_1,enlonstobart.py,107,8.7,11688.92,0.55,8.41,8.41,3.74,4.67,6.54,3.74,1.87,0,7.48,-0.33,-0.33,1.66
Epratuzumab_SIGLEC2-CD22_Heavy_Chain_1,epratuzumab.py,116,6.77,13133.36,0.6,6.9,4.31,6.9,3.45,2.59,4.31,3.45,0.86,6.9,-0.56,-0.54,1.22
Epratuzumab_SIGLEC2-CD22_Light_Chain_1,epratuzumab.py,112,8.94,12315.59,0.59,5.36,8.04,3.57,4.46,4.46,3.57,2.68,0.89,8.04,-0.42,-0.41,0.89
Eptinezumab_CALCA-and-CALCB_Heavy_Chain_1,eptinezumab.py,111,8.06,11916.31,0.47,7.21,8.11,9.91,4.5,1.8,1.8,3.6,1.8,14.41,-0.01,0.01,1.78
Eptinezumab_CALCA-and-CALCB_Light_Chain_1,eptinezumab.py,112,5.6,11948.12,0.57,5.36,7.14,8.04,3.57,4.46,3.57,0.89,0,9.82,-0.2,-0.21,1.04
Erenumab_CALCRL_Heavy_Chain_1,erenumab.py,130,9.15,14442.02,0.54,6.15,6.15,10,2.31,1.54,4.62,2.31,2.31,10.77,-0.24,-0.22,1.79
Erenumab_CALCRL_Light_Chain_1,erenumab.py,110,8.66,11477.61,0.54,4.55,8.18,6.36,4.55,6.36,1.82,1.82,0,12.73,-0.29,-0.31,1.64
Ersodetug_INSR-CD220_Heavy_Chain_1,ersodetug.py,118,8.04,13080.43,0.53,7.63,5.93,9.32,1.69,1.69,3.39,3.39,2.54,11.02,-0.33,-0.31,1.22
Ersodetug_INSR-CD220_Light_Chain_1,ersodetug.py,112,6.76,12433.76,0.56,1.79,8.93,8.04,2.68,5.36,3.57,1.79,1.79,9.82,-0.43,-0.44,1.26
Etesevimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,etesevimab.py,119,5.18,12933.4,0.5,5.88,9.24,10.08,1.68,2.52,3.36,2.52,3.36,11.76,-0.01,0.01,1.65
Etesevimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,etesevimab.py,109,8.62,11862.1,0.59,5.5,7.34,3.67,5.5,6.42,3.67,0.92,0.92,7.34,-0.37,-0.38,1.84
Etrolizumab_ITGA4B7-and-ITGAEB7_Heavy_Chain_1,etrolizumab.py,117,8.65,12798.04,0.53,5.13,7.69,6.84,2.56,2.56,5.13,3.42,0.85,12.82,-0.23,-0.21,1.65
Etrolizumab_ITGA4B7-and-ITGAEB7_Light_Chain_1,etrolizumab.py,107,6.76,11538.71,0.58,4.67,7.48,4.67,5.61,5.61,3.74,0.93,0.93,8.41,-0.41,-0.41,0.93
Evinacumab_ANGPTL3_Heavy_Chain_1,evinacumab.py,126,4.73,13582,0.48,7.14,6.35,7.94,4.76,2.38,5.56,2.38,2.38,12.7,-0.11,-0.09,1.83
Evinacumab_ANGPTL3_Light_Chain_1,evinacumab.py,107,8.96,11796.04,0.6,5.61,7.48,2.8,5.61,4.67,3.74,1.87,0.93,7.48,-0.43,-0.43,1.21
Evolocumab_PCSK9_Heavy_Chain_1,evolocumab.py,115,8.62,12470.77,0.55,6.96,5.22,9.57,0.87,2.61,0.87,3.48,3.48,12.17,-0.39,-0.37,1.22
Evolocumab_PCSK9_Light_Chain_1,evolocumab.py,109,5.64,11300.23,0.58,5.5,5.5,6.42,3.67,4.59,1.83,0.92,1.83,11.93,-0.34,-0.36,1.44
Farletuzumab_FOLR1_Heavy_Chain_1,farletuzumab.py,119,6.85,12858.17,0.48,7.56,6.72,8.4,1.68,4.2,5.04,3.36,1.68,13.45,-0.21,-0.19,1.22
Farletuzumab_FOLR1_Light_Chain_1,farletuzumab.py,110,7.95,12008.11,0.6,3.64,4.55,4.55,6.36,6.36,2.73,2.73,0.91,8.18,-0.44,-0.44,1.31
Fasinumab_NGFB_Heavy_Chain_1,fasinumab.py,119,4.7,12984.37,0.54,5.04,5.88,10.92,2.52,2.52,4.2,2.52,2.52,10.08,-0.22,-0.2,1.73
Fasinumab_NGFB_Light_Chain_1,fasinumab.py,107,9.26,11806.05,0.57,7.48,6.54,2.8,5.61,5.61,3.74,1.87,0.93,8.41,-0.54,-0.54,1.13
Feladilimab_ICOS-CD278_Heavy_Chain_1,feladilimab.py,121,7.93,13494.8,0.59,5.79,4.13,9.09,2.48,1.65,2.48,3.31,2.48,9.92,-0.48,-0.46,1.43
Feladilimab_ICOS-CD278_Light_Chain_1,feladilimab.py,106,5.69,11446.65,0.55,6.6,9.43,2.83,4.72,6.6,3.77,0.94,0.94,9.43,-0.23,-0.23,1.66
Fianlimab_LAG3-CD223_Heavy_Chain_1,fianlimab.py,123,6.76,13536.88,0.54,6.5,4.88,10.57,2.44,1.63,3.25,3.25,2.44,11.38,-0.27,-0.26,1.46
Fianlimab_LAG3-CD223_Light_Chain_1,fianlimab.py,107,9.34,11665.03,0.53,7.48,9.35,2.8,5.61,6.54,3.74,1.87,0,9.35,-0.31,-0.31,1.66
Ficlatuzumab_HGF-SF_Heavy_Chain_1,ficlatuzumab.py,118,8.59,13155.56,0.57,5.93,6.78,7.63,2.54,3.39,2.54,3.39,1.69,9.32,-0.44,-0.43,1.58
Ficlatuzumab_HGF-SF_Light_Chain_1,ficlatuzumab.py,107,4.9,11669.78,0.58,5.61,6.54,7.48,3.74,4.67,2.8,0.93,1.87,8.41,-0.43,-0.43,1.28
Finotonlimab_PDCD1-CD279-PD1_Heavy_Chain_1,finotonlimab.py,118,9.27,12958.33,0.53,5.93,7.63,8.47,1.69,1.69,4.24,3.39,1.69,12.71,-0.28,-0.26,1.65
Finotonlimab_PDCD1-CD279-PD1_Light_Chain_1,finotonlimab.py,111,5.25,12072.31,0.53,6.31,7.21,4.5,3.6,7.21,5.41,1.8,1.8,9.01,-0.37,-0.37,1.66
Fremanezumab_CALCA-and-CALCB_Heavy_Chain_1,fremanezumab.py,122,5.27,13374.73,0.51,10.66,9.02,7.38,3.28,1.64,3.28,3.28,0.82,9.84,-0.14,-0.12,1.65
Fremanezumab_CALCA-and-CALCB_Light_Chain_1,fremanezumab.py,107,8.94,11777.1,0.56,6.54,9.35,3.74,4.67,6.54,3.74,0.93,0,8.41,-0.32,-0.32,1.66
Freneslerbart_Fel-d-1_Heavy_Chain_1,freneslerbart.py,119,9.2,13100.57,0.54,6.72,8.4,10.08,2.52,1.68,2.52,2.52,1.68,10.08,-0.18,-0.16,1.22
Freneslerbart_Fel-d-1_Light_Chain_1,freneslerbart.py,107,8.64,11546.76,0.56,6.54,7.48,5.61,5.61,6.54,2.8,0.93,0,8.41,-0.3,-0.3,1.86
Frexalimab_CD40LG-CD154_Heavy_Chain_1,frexalimab.py,120,8.86,13392.78,0.6,2.5,7.5,5,5,5,2.5,2.5,0.83,9.17,-0.42,-0.42,1.21
Frexalimab_CD40LG-CD154_Light_Chain_1,frexalimab.py,107,5.64,11679.84,0.56,5.61,6.54,4.67,4.67,5.61,5.61,0.93,0.93,9.35,-0.37,-0.37,1.28
Fulranumab_NGFB_Heavy_Chain_1,fulranumab.py,123,6.99,13745.18,0.54,5.69,8.13,8.13,3.25,1.63,3.25,3.25,2.44,9.76,-0.24,-0.22,2.06
Fulranumab_NGFB_Light_Chain_1,fulranumab.py,107,8,11351.53,0.54,7.48,8.41,3.74,5.61,5.61,4.67,0.93,0,9.35,-0.18,-0.19,1.26
Futuximab_EGFR-ERBB1-HER1_Heavy_Chain_1,futuximab.py,123,5.73,13601.81,0.61,4.88,5.69,7.32,1.63,3.25,1.63,3.25,2.44,8.94,-0.56,-0.56,1.22
Futuximab_EGFR-ERBB1-HER1_Light_Chain_1,futuximab.py,107,6.06,11792.91,0.61,1.87,7.48,5.61,5.61,3.74,3.74,0.93,0.93,9.35,-0.45,-0.45,0.97
Galcanezumab_CALCA-and-CALCB_Heavy_Chain_1,galcanezumab.py,119,8.55,13041.47,0.55,7.56,4.2,10.08,2.52,1.68,2.52,3.36,2.52,10.92,-0.27,-0.26,1.22
Galcanezumab_CALCA-and-CALCB_Light_Chain_1,galcanezumab.py,107,8.59,11582.81,0.57,4.67,6.54,3.74,5.61,6.54,3.74,0.93,0.93,10.28,-0.44,-0.44,0.93
Ganitumab_IGF1R-CD221_Heavy_Chain_1,ganitumab.py,119,9.04,12835.19,0.54,5.04,6.72,8.4,4.2,4.2,1.68,5.04,0.84,10.08,-0.27,-0.27,1.5
Ganitumab_IGF1R-CD221_Light_Chain_1,ganitumab.py,112,6.07,12201.56,0.53,2.68,9.82,7.14,3.57,7.14,2.68,1.79,1.79,10.71,-0.31,-0.31,1.22
Gantenerumab_APP_Heavy_Chain_1,gantenerumab.py,126,9.36,13727.19,0.53,7.94,7.14,8.73,1.59,2.38,3.17,2.38,1.59,11.9,-0.3,-0.28,1.65
Gantenerumab_APP_Light_Chain_1,gantenerumab.py,108,7.97,11591.9,0.53,8.33,9.26,3.7,5.56,6.48,3.7,0.93,0.93,8.33,-0.13,-0.13,1.66
Garadacimab_F12_Heavy_Chain_1,garadacimab.py,129,8.92,14160.85,0.51,6.98,9.3,7.75,3.88,3.88,2.33,2.33,1.55,10.85,-0.16,-0.14,1.22
Garadacimab_F12_Light_Chain_1,garadacimab.py,109,9.07,11466.55,0.53,7.34,8.26,5.5,3.67,6.42,1.83,1.83,0,11.93,-0.34,-0.36,1.44
Garetosmab_INHBA_Heavy_Chain_1,garetosmab.py,126,9.34,13422.06,0.49,3.97,7.14,7.94,5.56,4.76,4.76,3.17,1.59,11.9,0.05,0.06,2.03
Garetosmab_INHBA_Light_Chain_1,garetosmab.py,108,8.06,11677.85,0.55,6.48,8.33,3.7,4.63,6.48,3.7,1.85,0,10.19,-0.35,-0.35,1.66
Gemtuzumab_SIGLEC3-CD33-p67_Heavy_Chain_1,gemtuzumab.py,116,6.85,12871.13,0.57,6.03,6.03,8.62,3.45,4.31,1.72,3.45,0.86,8.62,-0.46,-0.43,1.65
Gemtuzumab_SIGLEC3-CD33-p67_Light_Chain_1,gemtuzumab.py,111,7.96,12081.34,0.56,5.41,7.21,5.41,3.6,5.41,5.41,1.8,0.9,9.01,-0.39,-0.39,0.93
Gevokizumab_IL1B_Heavy_Chain_1,gevokizumab.py,120,7.98,13132.58,0.53,4.17,9.17,7.5,3.33,5,3.33,5,0.83,9.17,-0.26,-0.25,1.65
Gevokizumab_IL1B_Light_Chain_1,gevokizumab.py,107,8.96,11832.22,0.59,3.74,9.35,3.74,5.61,2.8,3.74,1.87,1.87,8.41,-0.31,-0.31,1.21
Golimumab_TNF-TNFA_Heavy_Chain_1,golimumab.py,126,8.93,13838.29,0.52,8.73,5.56,8.73,2.38,1.59,3.17,2.38,3.17,11.9,-0.31,-0.29,1.69
Golimumab_TNF-TNFA_Light_Chain_1,golimumab.py,108,8.06,11815.07,0.53,8.33,8.33,3.7,4.63,8.33,4.63,1.85,0,7.41,-0.32,-0.32,1.66
Gotistobart_CTLA4-CD152_Heavy_Chain_1,gotistobart.py,125,6.91,13742.14,0.56,4,9.6,7.2,3.2,4,2.4,3.2,0,10.4,-0.25,-0.24,1.65
Gotistobart_CTLA4-CD152_Light_Chain_1,gotistobart.py,107,6.75,11735.95,0.57,6.54,9.35,2.8,4.67,4.67,3.74,1.87,0.93,8.41,-0.39,-0.39,1.48
Gumokimab_IL17A_Heavy_Chain_1,gumokimab.py,120,5.08,13220.46,0.6,5,6.67,8.33,3.33,4.17,1.67,3.33,0.83,6.67,-0.28,-0.28,1.22
Gumokimab_IL17A_Light_Chain_1,gumokimab.py,111,9.04,12217.63,0.55,1.8,9.91,7.21,3.6,5.41,4.5,1.8,0.9,9.91,-0.28,-0.28,1.22
Guselkumab_IL23A_Heavy_Chain_1,guselkumab.py,117,8.88,13105.64,0.54,5.13,5.13,6.84,5.13,4.27,2.56,5.13,2.56,9.4,-0.33,-0.31,1.65
Guselkumab_IL23A_Light_Chain_1,guselkumab.py,111,6.75,11472.59,0.51,5.41,9.01,7.21,3.6,6.31,1.8,1.8,0,13.51,-0.18,-0.19,1.87
Ianalumab_TNFRSF13C-CD268-BAFFR-BR3_Heavy_Chain_1,ianalumab.py,124,9.23,13744.21,0.55,4.84,7.26,8.87,4.84,4.84,1.61,4.84,0,8.06,-0.32,-0.32,1.65
Ianalumab_TNFRSF13C-CD268-BAFFR-BR3_Light_Chain_1,ianalumab.py,108,7.97,11657.92,0.55,6.48,9.26,3.7,4.63,6.48,4.63,0.93,0.93,8.33,-0.19,-0.2,1.66
Ibalizumab_CD4_Heavy_Chain_1,ibalizumab.py,122,5.74,13537.83,0.58,7.38,4.92,7.38,2.46,3.28,2.46,3.28,1.64,9.02,-0.52,-0.51,1.65
Ibalizumab_CD4_Light_Chain_1,ibalizumab.py,112,7.92,12475.78,0.6,4.46,8.04,6.25,3.57,3.57,2.68,1.79,1.79,8.04,-0.44,-0.45,1.28
Ibritumomab_MS4A1-CD20_Heavy_Chain_1,ibritumomab.py,122,8.86,13525.93,0.57,8.2,4.92,8.2,1.64,2.46,3.28,3.28,2.46,8.2,-0.34,-0.34,1.74
Ibritumomab_MS4A1-CD20_Light_Chain_1,ibritumomab.py,106,9.01,11371.62,0.53,9.43,5.66,4.72,3.77,8.49,2.83,2.83,1.89,7.55,-0.31,-0.31,1.64
Ifinatamab_B7H3-CD276_Heavy_Chain_1,ifinatamab.py,122,6.77,13810.24,0.57,5.74,4.92,9.84,1.64,3.28,2.46,3.28,2.46,9.02,-0.46,-0.44,1.65
Ifinatamab_B7H3-CD276_Light_Chain_1,ifinatamab.py,106,8.07,11572.86,0.53,7.55,8.49,2.83,5.66,8.49,3.77,1.89,0.94,7.55,-0.32,-0.32,1.66
Imsidolimab_IL36R_Heavy_Chain_1,imsidolimab.py,120,9.43,13454.16,0.55,5.83,5,10,1.67,2.5,3.33,3.33,5,8.33,-0.32,-0.3,1.65
Imsidolimab_IL36R_Light_Chain_1,imsidolimab.py,112,7.97,12242.82,0.51,4.46,10.71,6.25,5.36,7.14,3.57,0.89,1.79,8.93,-0.12,-0.13,1.28
Inebilizumab_CD19_Heavy_Chain_1,inebilizumab.py,121,8.04,13341.73,0.53,4.13,7.44,8.26,2.48,2.48,4.96,3.31,1.65,12.4,-0.33,-0.31,1.65
Inebilizumab_CD19_Light_Chain_1,inebilizumab.py,111,4.84,12089.27,0.57,4.5,4.5,6.31,5.41,5.41,7.21,0.9,0.9,8.11,-0.41,-0.41,1.66
Infliximab_TNF-TNFA_Heavy_Chain_1,infliximab.py,120,6.13,13428.74,0.59,4.17,5.83,7.5,3.33,1.67,2.5,3.33,2.5,10,-0.51,-0.51,1.96
Infliximab_TNF-TNFA_Light_Chain_1,infliximab.py,107,5.52,11691.77,0.57,3.74,6.54,4.67,6.54,4.67,5.61,1.87,0.93,8.41,-0.28,-0.28,1.58
Inotuzumab_SIGLEC2-CD22_Heavy_Chain_1,inotuzumab.py,121,9.15,13501.9,0.55,7.44,4.13,9.09,2.48,2.48,2.48,4.13,1.65,11.57,-0.44,-0.42,1.65
Inotuzumab_SIGLEC2-CD22_Light_Chain_1,inotuzumab.py,112,7.98,12151.33,0.57,3.57,8.04,5.36,4.46,5.36,5.36,0.89,0,9.82,-0.32,-0.32,1.29
Ipilimumab_CTLA4-CD152_Heavy_Chain_1,ipilimumab.py,118,8.98,13140.55,0.53,5.93,7.63,7.63,2.54,2.54,4.24,3.39,1.69,11.02,-0.31,-0.29,1.65
Ipilimumab_CTLA4-CD152_Light_Chain_1,ipilimumab.py,108,8.06,11707.92,0.53,6.48,8.33,3.7,4.63,6.48,4.63,1.85,0,11.11,-0.31,-0.31,1.66
Isatuximab_ADPRC1-CD38_Heavy_Chain_1,isatuximab.py,120,6.75,13050.28,0.57,7.5,5.83,7.5,1.67,2.5,1.67,3.33,1.67,11.67,-0.46,-0.45,1.22
Isatuximab_ADPRC1-CD38_Light_Chain_1,isatuximab.py,107,6.91,11743,0.56,5.61,4.67,7.48,5.61,5.61,3.74,0.93,1.87,8.41,-0.26,-0.27,1.28
Itepekimab_IL33_Heavy_Chain_1,itepekimab.py,122,8.05,13145.33,0.56,6.56,6.56,6.56,1.64,1.64,2.46,3.28,2.46,13.11,-0.42,-0.4,1.22
Itepekimab_IL33_Light_Chain_1,itepekimab.py,107,8.7,11514.82,0.52,7.48,6.54,4.67,7.48,5.61,4.67,1.87,0.93,8.41,-0.13,-0.13,1.84
Itolizumab_CD6_Heavy_Chain_1,itolizumab.py,119,8.92,13238.75,0.55,5.88,8.4,7.56,2.52,2.52,3.36,2.52,2.52,10.08,-0.31,-0.29,1.65
Itolizumab_CD6_Light_Chain_1,itolizumab.py,107,6.76,11570.71,0.61,5.61,8.41,2.8,5.61,4.67,1.87,0.93,0.93,8.41,-0.44,-0.44,1.29
Ixekizumab_IL17A_Heavy_Chain_1,ixekizumab.py,119,6.91,13205.55,0.57,5.88,4.2,10.08,2.52,2.52,2.52,2.52,2.52,10.08,-0.37,-0.35,1.65
Ixekizumab_IL17A_Light_Chain_1,ixekizumab.py,112,9.3,12354.85,0.55,1.79,8.93,7.14,5.36,6.25,4.46,0.89,0.89,8.93,-0.27,-0.28,1.28
Lanadelumab_KLKB1_Heavy_Chain_1,lanadelumab.py,122,8.67,13430.05,0.5,5.74,7.38,8.2,4.92,2.46,3.28,2.46,3.28,12.3,-0.14,-0.13,1.33
