Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Podentamig2_CD3E_Heavy_Chain_1,podentamig2.py,125,9.08,14062.52,56.00,880.00,640.00,800.00,320.00,160.00,320.00,320.00,80.00,880.00,-0.42,-0.41,1.65
Podentamig2_CD3E_Light_Chain_1,podentamig2.py,109,8.70,11336.66,45.87,642.20,1009.17,917.43,91.74,733.94,275.23,275.23,0.00,1467.89,-0.07,-0.09,1.52
Ragistomig_PDL1-CD274_Heavy_Chain_1,ragistomig.py,119,5.30,13152.51,52.94,756.30,840.34,756.30,336.13,252.10,252.10,336.13,168.07,1008.40,-0.26,-0.24,1.22
Ragistomig_PDL1-CD274_Light_Chain_1,ragistomig.py,107,8.62,11608.84,58.88,560.75,560.75,467.29,560.75,654.21,373.83,93.46,93.46,747.66,-0.39,-0.39,0.82
Ragistomig_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,ragistomig.py,121,6.48,13440.82,55.37,661.16,826.45,661.16,247.93,165.29,330.58,330.58,247.93,991.74,-0.31,-0.29,1.65
Ragistomig_TNFRSF9-CD137-4-1BB_Light_Chain_2,ragistomig.py,110,6.74,11591.65,55.45,636.36,818.18,545.45,363.64,636.36,181.82,181.82,0.00,1090.91,-0.28,-0.29,1.44
Ramantamig1_CD3E_Heavy_Chain_1,ramantamig1.py,120,9.30,13601.94,59.17,500.00,916.67,750.00,250.00,416.67,250.00,416.67,0.00,583.33,-0.46,-0.45,1.65
Ramantamig1_CD3E_Light_Chain_1,ramantamig1.py,110,9.01,11394.52,55.45,636.36,818.18,636.36,363.64,454.55,272.73,90.91,0.00,1181.82,-0.22,-0.23,1.44
Ramantamig1_GPRC5D_Heavy_Chain_2,ramantamig1.py,119,9.04,13147.89,56.30,336.13,1008.40,1008.40,336.13,504.20,168.07,252.10,252.10,504.20,-0.13,-0.13,1.31
Ramantamig1_GPRC5D_Light_Chain_2,ramantamig1.py,112,8.71,12341.83,52.68,357.14,803.57,625.00,535.71,714.29,535.71,89.29,178.57,892.86,-0.28,-0.29,1.28
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-III_Heavy_Chain_1,silevimig.py,118,8.62,12827.16,53.39,677.97,762.71,847.46,254.24,169.49,254.24,254.24,169.49,1271.19,-0.34,-0.32,1.65
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-III_Light_Chain_1,silevimig.py,107,8.68,11686.84,58.88,560.75,560.75,373.83,560.75,654.21,467.29,93.46,93.46,747.66,-0.56,-0.56,0.93
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-I_Heavy_Chain_2,silevimig.py,127,5.25,13821.16,52.76,708.66,551.18,708.66,393.70,314.96,393.70,314.96,157.48,1181.10,-0.28,-0.26,1.71
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-I_Light_Chain_2,silevimig.py,112,5.62,11684.75,54.46,625.00,625.00,625.00,267.86,625.00,267.86,89.29,89.29,1339.29,-0.35,-0.36,1.44
Solitomab_EPCAM-CD326_Heavy_Chain_1,solitomab.py,120,6.12,13353.78,53.33,666.67,750.00,583.33,333.33,333.33,416.67,416.67,166.67,1000.00,-0.39,-0.37,1.22
Solitomab_EPCAM-CD326_Light_Chain_1,solitomab.py,113,6.46,12389.73,58.41,442.48,973.45,530.97,265.49,530.97,265.49,176.99,176.99,796.46,-0.42,-0.42,1.14
Solitomab_CD3E_Heavy_Chain_2,solitomab.py,119,7.86,13347.62,62.18,672.27,420.17,756.30,252.10,252.10,168.07,252.10,168.07,840.34,-0.55,-0.53,1.22
Solitomab_CD3E_Light_Chain_2,solitomab.py,106,8.62,11448.59,56.60,849.06,660.38,471.70,377.36,566.04,188.68,283.02,94.34,849.06,-0.47,-0.47,1.66
Surovatamig_CD3D&CD3E_Heavy_Chain_1,surovatamig.py,123,8.04,13360.69,51.22,813.01,894.31,650.41,243.90,162.60,243.90,325.20,162.60,1382.11,-0.33,-0.31,1.65
Surovatamig_CD3D&CD3E_Light_Chain_1,surovatamig.py,107,8.72,11646.86,54.21,841.12,654.21,467.29,467.29,560.75,373.83,280.37,93.46,841.12,-0.32,-0.32,1.28
Surovatamig_CD19_Heavy_Chain_2,surovatamig.py,116,6.49,12567.89,51.72,775.86,775.86,948.28,172.41,172.41,431.03,258.62,172.41,1120.69,-0.18,-0.16,1.65
Tarlatamab|||Tarlatamab_INN light;Tarlatamab;IGKV3;Thera-SAbDab,tarlatamab.py,108,8.58,11927.23,55.56,555.56,1018.52,370.37,462.96,648.15,370.37,92.59,0.00,925.93,-0.41,-0.41,1.66
Tarlatamab|||Tarlatamab_INN heavy;Tarlatamab;IGHV4;Thera-SAbDab,tarlatamab.py,118,7.86,12896.30,55.93,423.73,762.71,932.20,423.73,423.73,254.24,338.98,0.00,847.46,-0.05,-0.04,1.74
Tarperprumig_ALB_Heavy_Chain_1,tarperprumig.py,123,9.36,13484.98,52.03,1219.51,650.41,975.61,162.60,325.20,325.20,243.90,81.30,813.01,-0.29,-0.27,2.09
Tarperprumig_CFP_Heavy_Chain_2,tarperprumig.py,119,8.05,12961.42,53.78,672.27,924.37,756.30,420.17,252.10,168.07,168.07,168.07,1092.44,-0.30,-0.28,1.65
Tebentafusp_CD3E_Heavy_Chain_1,tebentafusp.py,122,8.00,13482.89,53.28,655.74,737.70,901.64,163.93,245.90,327.87,327.87,163.93,1147.54,-0.32,-0.30,1.65
Tebentafusp_CD3E_Light_Chain_1,tebentafusp.py,107,8.98,11840.10,58.88,467.29,747.66,373.83,560.75,560.75,280.37,186.92,93.46,841.12,-0.50,-0.51,0.81
Tebotelimab_PDCD1-CD279-PD1_Heavy_Chain_1,tebotelimab.py,119,6.92,13241.64,56.30,672.27,504.20,1008.40,252.10,336.13,252.10,420.17,168.07,756.30,-0.36,-0.34,1.65
Tebotelimab_PDCD1-CD279-PD1_Light_Chain_1,tebotelimab.py,111,5.25,11913.17,52.25,540.54,720.72,540.54,360.36,720.72,630.63,90.09,180.18,990.99,-0.30,-0.31,1.66
Tebotelimab_LAG3-CD223_Heavy_Chain_2,tebotelimab.py,118,4.62,13220.45,58.47,677.97,423.73,847.46,169.49,254.24,338.98,254.24,338.98,847.46,-0.52,-0.51,1.14
Tebotelimab_LAG3-CD223_Light_Chain_2,tebotelimab.py,107,8.62,11674.86,57.94,560.75,560.75,560.75,467.29,560.75,373.83,186.92,93.46,841.12,-0.37,-0.37,0.93
Tibulizumab_TNFSF13B-CD257-BAFF_Heavy_Chain_1,tibulizumab.py,123,7.91,13730.13,55.28,487.80,894.31,650.41,406.50,325.20,243.90,406.50,0.00,1056.91,-0.24,-0.24,1.65
Tibulizumab_TNFSF13B-CD257-BAFF_Light_Chain_1,tibulizumab.py,107,9.11,11704.92,56.07,841.12,841.12,373.83,467.29,654.21,280.37,186.92,0.00,747.66,-0.45,-0.46,1.66
Tibulizumab_IL17A_Heavy_Chain_2,tibulizumab.py,119,7.87,13262.64,58.82,588.24,420.17,1008.40,252.10,252.10,252.10,252.10,168.07,924.37,-0.40,-0.38,1.65
Tibulizumab_IL17A_Light_Chain_2,tibulizumab.py,112,8.89,12344.88,55.36,178.57,892.86,714.29,535.71,625.00,446.43,89.29,89.29,892.86,-0.22,-0.22,1.28
Tidutamab_SSTR2_Heavy_Chain_1,tidutamab.py,122,4.69,13463.82,50.82,819.67,819.67,655.74,245.90,327.87,491.80,245.90,245.90,1065.57,-0.20,-0.18,1.65
Tidutamab_SSTR2_Light_Chain_1,tidutamab.py,112,8.59,12501.85,58.93,535.71,892.86,535.71,446.43,357.14,267.86,267.86,89.29,714.29,-0.46,-0.46,1.28
Tidutamab_CD3E_Heavy_Chain_2,tidutamab.py,125,8.94,13911.34,53.60,720.00,720.00,880.00,160.00,160.00,400.00,320.00,160.00,1120.00,-0.31,-0.29,1.65
Tidutamab_CD3E_Light_Chain_2,tidutamab.py,109,9.07,11215.44,46.79,917.43,825.69,825.69,183.49,642.20,183.49,275.23,0.00,1467.89,-0.16,-0.18,1.44
Tixentamig_CD3E_Heavy_Chain_1,tixentamig.py,125,8.90,13892.25,56.80,720.00,640.00,800.00,160.00,80.00,400.00,320.00,160.00,1040.00,-0.39,-0.37,1.65
Tixentamig_CD3E_Light_Chain_1,tixentamig.py,109,8.73,11487.83,45.87,1009.17,1100.92,733.94,91.74,642.20,275.23,366.97,0.00,1192.66,-0.11,-0.13,1.44
Tixentamig_CLDN18_Heavy_Chain_2,tixentamig.py,121,8.70,13212.66,52.89,661.16,743.80,909.09,413.22,247.93,247.93,247.93,165.29,1074.38,-0.21,-0.20,1.22
Trevotamig_EPCAM-CD326_Heavy_Chain_1,trevotamig.py,118,8.62,13312.65,56.78,338.98,762.71,593.22,254.24,254.24,338.98,423.73,169.49,1186.44,-0.56,-0.54,1.65
Trevotamig_EPCAM-CD326_Light_Chain_1,trevotamig.py,105,6.28,11387.40,60.00,666.67,476.19,380.95,571.43,380.95,380.95,190.48,190.48,761.90,-0.33,-0.33,1.04
Trevotamig_CD3E_Heavy_Chain_2,trevotamig.py,125,9.15,13992.45,56.00,720.00,720.00,880.00,160.00,160.00,400.00,320.00,160.00,880.00,-0.38,-0.36,1.65
Trevotamig_CD3E_Light_Chain_2,trevotamig.py,109,8.70,11407.66,46.79,1100.92,917.43,733.94,183.49,550.46,183.49,366.97,0.00,1284.40,-0.15,-0.17,1.44
Umizortamig1_EGFRvIII_Heavy_Chain_1,umizortamig1.py,120,8.72,12803.18,50.83,833.33,750.00,666.67,583.33,166.67,166.67,333.33,166.67,1250.00,-0.14,-0.12,1.65
Umizortamig1_EGFRvIII_Light_Chain_1,umizortamig1.py,112,7.94,12160.48,54.46,625.00,625.00,625.00,535.71,446.43,535.71,178.57,89.29,892.86,-0.15,-0.16,1.22
Umizortamig1_CD3E_Heavy_Chain_2,umizortamig1.py,116,8.64,12996.39,56.90,344.83,775.86,603.45,517.24,431.03,431.03,344.83,86.21,775.86,-0.30,-0.30,2.08
Umizortamig1_CD3E_Light_Chain_2,umizortamig1.py,107,4.50,11656.69,57.01,280.37,747.66,373.83,654.21,373.83,467.29,186.92,186.92,1028.04,-0.34,-0.34,1.20
Umizortamig2_PDL1-CD274_Heavy_Chain_1,umizortamig2.py,122,5.21,13102.56,48.36,1147.54,901.64,491.80,327.87,163.93,409.84,327.87,245.90,1147.54,-0.01,0.00,1.94
Umizortamig2_PDL1-CD274_Light_Chain_1,umizortamig2.py,110,7.96,11776.95,56.36,545.45,636.36,545.45,545.45,454.55,363.64,181.82,90.91,1000.00,-0.32,-0.33,1.22
Umizortamig2_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,umizortamig2.py,121,8.37,13164.52,54.55,743.80,826.45,578.51,330.58,165.29,330.58,330.58,165.29,1074.38,-0.13,-0.11,1.73
Umizortamig2_TNFRSF9-CD137-4-1BB_Light_Chain_2,umizortamig2.py,112,4.81,11871.02,53.57,892.86,714.29,446.43,446.43,446.43,446.43,89.29,89.29,1071.43,-0.20,-0.21,2.20
Velaprumig_ALB_Heavy_Chain_1,velaprumig.py,120,9.59,13054.64,50.83,916.67,750.00,833.33,250.00,250.00,250.00,250.00,333.33,1083.33,-0.21,-0.20,1.65
Velaprumig_ALB_Light_Chain_1,velaprumig.py,108,7.97,11553.75,53.70,833.33,1018.52,277.78,370.37,555.56,462.96,92.59,0.00,1018.52,-0.22,-0.22,1.66
Velaprumig_CD40LG-CD154_Heavy_Chain_2,velaprumig.py,118,5.33,12915.22,57.63,677.97,593.22,847.46,254.24,254.24,254.24,254.24,254.24,847.46,-0.42,-0.40,1.65
Velaprumig_CD40LG-CD154_Light_Chain_2,velaprumig.py,111,6.92,12110.38,55.86,540.54,630.63,450.45,540.54,810.81,360.36,180.18,90.09,810.81,-0.40,-0.40,1.66
Vepsitamab_MUC17_Heavy_Chain_1,vepsitamab.py,120,9.03,13294.81,55.00,583.33,916.67,666.67,333.33,333.33,333.33,500.00,0.00,833.33,-0.24,-0.23,1.65
Vepsitamab_MUC17_Light_Chain_1,vepsitamab.py,106,6.06,11264.33,56.60,660.38,566.04,660.38,283.02,660.38,188.68,188.68,94.34,1037.74,-0.44,-0.46,1.44
Vepsitamab_CD3E_Heavy_Chain_2,vepsitamab.py,125,9.08,14025.48,56.00,800.00,640.00,800.00,240.00,160.00,320.00,320.00,160.00,960.00,-0.44,-0.42,1.65
Vepsitamab_CD3E_Light_Chain_2,vepsitamab.py,109,8.70,11292.60,44.95,642.20,1009.17,917.43,91.74,733.94,275.23,275.23,0.00,1559.63,-0.07,-0.08,1.44
Vibecotamab_IL3RA-CD123_Heavy_Chain_1,vibecotamab.py,120,9.39,13385.97,57.50,833.33,666.67,750.00,166.67,166.67,333.33,333.33,250.00,750.00,-0.39,-0.38,1.65
Vibecotamab_IL3RA-CD123_Light_Chain_1,vibecotamab.py,113,5.21,12494.72,58.41,442.48,884.96,442.48,353.98,530.97,353.98,176.99,88.50,884.96,-0.51,-0.51,0.94
Vibecotamab_CD3E_Heavy_Chain_2,vibecotamab.py,125,8.94,13911.34,53.60,720.00,720.00,880.00,160.00,160.00,400.00,320.00,160.00,1120.00,-0.31,-0.29,1.65
Vibecotamab_CD3E_Light_Chain_2,vibecotamab.py,112,9.04,11569.84,47.32,892.86,803.57,803.57,178.57,714.29,178.57,267.86,0.00,1428.57,-0.24,-0.21,1.20
Vixtimotamab_CD3E_Heavy_Chain_1,vixtimotamab.py,122,7.95,13384.77,55.74,655.74,491.80,983.61,81.97,245.90,245.90,327.87,409.84,983.61,-0.43,-0.41,1.65
Vixtimotamab_CD3E_Light_Chain_1,vixtimotamab.py,110,9.47,11763.15,52.73,818.18,636.36,636.36,545.45,545.45,272.73,272.73,90.91,909.09,-0.25,-0.25,0.94
Vixtimotamab_SIGLEC3-CD33-p67_Heavy_Chain_2,vixtimotamab.py,125,8.90,13905.29,56.00,720.00,720.00,800.00,160.00,160.00,400.00,240.00,160.00,1040.00,-0.37,-0.35,1.65
Vixtimotamab_SIGLEC3-CD33-p67_Light_Chain_2,vixtimotamab.py,110,6.27,11500.52,52.73,545.45,727.27,636.36,454.55,636.36,181.82,272.73,0.00,1272.73,-0.34,-0.35,1.52
Vobarilizumab_IL6R-CD126_Heavy_Chain_1,vobarilizumab.py,121,8.65,13026.49,51.24,743.80,826.45,826.45,413.22,247.93,247.93,165.29,165.29,1239.67,-0.17,-0.15,1.87
Vobarilizumab_ALB_Heavy_Chain_2,vobarilizumab.py,115,8.08,12113.37,53.04,521.74,956.52,782.61,260.87,260.87,347.83,173.91,173.91,1217.39,-0.10,-0.08,1.65
Vudalimab_CTLA4-CD152_Heavy_Chain_1,vudalimab.py,118,8.62,12998.39,51.69,677.97,847.46,762.71,169.49,254.24,423.73,338.98,169.49,1186.44,-0.26,-0.24,1.65
Vudalimab_CTLA4-CD152_Light_Chain_1,vudalimab.py,108,8.06,11737.94,53.70,648.15,833.33,370.37,462.96,648.15,462.96,185.19,0.00,1018.52,-0.31,-0.32,1.66
Vudalimab_PDCD1-CD279-PD1_Heavy_Chain_2,vudalimab.py,122,8.57,13713.16,54.92,409.84,819.67,901.64,163.93,163.93,327.87,327.87,163.93,1229.51,-0.37,-0.35,1.65
Vudalimab_PDCD1-CD279-PD1_Light_Chain_2,vudalimab.py,107,6.85,11661.77,56.07,560.75,560.75,747.66,373.83,560.75,467.29,93.46,0.00,1028.04,-0.41,-0.41,1.66
Xaluritamig_STEAP1_Heavy_Chain_1,xaluritamig.py,121,6.44,13525.87,55.37,578.51,495.87,909.09,165.29,247.93,413.22,413.22,165.29,1074.38,-0.42,-0.40,1.65
Xaluritamig_STEAP1_Light_Chain_1,xaluritamig.py,106,8.70,11620.91,55.66,660.38,943.40,283.02,471.70,660.38,471.70,94.34,94.34,754.72,-0.29,-0.29,1.66
Xaluritamig_CD3_Heavy_Chain_2,xaluritamig.py,125,8.94,13911.34,53.60,720.00,720.00,880.00,160.00,160.00,400.00,320.00,160.00,1120.00,-0.31,-0.29,1.65
Xaluritamig_CD3_Light_Chain_2,xaluritamig.py,109,9.07,11215.44,46.79,917.43,825.69,825.69,183.49,642.20,183.49,275.23,0.00,1467.89,-0.16,-0.18,1.44
Xirestomig_PDL1-CD274_Heavy_Chain_1,xirestomig.py,121,9.20,13176.77,51.24,826.45,495.87,826.45,495.87,330.58,330.58,247.93,247.93,1074.38,-0.19,-0.17,2.01
Xirestomig_PDL1-CD274_Light_Chain_1,xirestomig.py,111,5.64,11464.37,56.76,540.54,630.63,630.63,360.36,450.45,180.18,90.09,90.09,1351.35,-0.38,-0.39,1.44
Xirestomig_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,xirestomig.py,120,7.96,12783.07,50.83,833.33,666.67,750.00,250.00,250.00,333.33,333.33,250.00,1250.00,-0.18,-0.16,1.33
Xirestomig_TNFRSF9-CD137-4-1BB_Light_Chain_2,xirestomig.py,110,4.66,11503.43,55.45,636.36,727.27,636.36,363.64,636.36,181.82,181.82,0.00,1090.91,-0.34,-0.36,1.52
Abciximab_ITGA2B-CD41_Heavy_Chain_1,abciximab.py,118,6.84,13100.57,54.24,762.71,677.97,847.46,254.24,254.24,254.24,338.98,254.24,932.20,-0.19,-0.19,2.08
Abciximab_ITGA2B-CD41_Light_Chain_1,abciximab.py,107,5.53,11732.88,57.94,186.92,747.66,467.29,560.75,467.29,560.75,186.92,186.92,841.12,-0.32,-0.32,1.66
Acimtamig_FCGR3A-CD16-CD16A_Heavy_Chain_1,acimtamig.py,120,7.92,13294.66,57.50,666.67,500.00,833.33,166.67,250.00,250.00,250.00,333.33,1000.00,-0.38,-0.36,1.65
Acimtamig_FCGR3A-CD16-CD16A_Light_Chain_1,acimtamig.py,106,6.66,11358.43,54.72,471.70,566.04,849.06,471.70,566.04,188.68,188.68,94.34,1132.08,-0.36,-0.38,1.44
Acimtamig_TNFRSF8-CD30_Heavy_Chain_2,acimtamig.py,123,8.86,13861.10,61.79,813.01,487.80,487.80,243.90,243.90,243.90,325.20,162.60,813.01,-0.66,-0.65,1.22
Acimtamig_TNFRSF8-CD30_Light_Chain_2,acimtamig.py,107,6.75,11734.94,57.01,373.83,467.29,841.12,373.83,467.29,560.75,93.46,186.92,934.58,-0.35,-0.35,1.28
Brivekimig1_TNFSF4-CD134-CD252-OX40L_Heavy_Chain_1,brivekimig1.py,124,9.04,13260.55,53.23,967.74,564.52,887.10,241.94,241.94,322.58,241.94,80.65,1129.03,-0.28,-0.26,1.65
Brivekimig1_TNF-TNFA_Heavy_Chain_2,brivekimig1.py,124,9.04,13274.58,53.23,967.74,564.52,887.10,241.94,241.94,322.58,241.94,80.65,1129.03,-0.28,-0.26,1.65
Brivekimig2_ALB_Heavy_Chain_1,brivekimig2.py,115,8.74,12138.38,53.04,434.78,869.57,782.61,260.87,347.83,347.83,173.91,173.91,1304.35,-0.20,-0.18,1.65
Caplacizumab_VWF_Heavy_Chain_1,caplacizumab.py,128,9.07,13842.31,50.78,937.50,625.00,859.38,156.25,390.62,312.50,156.25,234.38,1250.00,-0.35,-0.34,1.48
Certolizumab_TNF-TNFA_Heavy_Chain_1,certolizumab.py,118,5.25,12983.42,50.00,762.71,762.71,762.71,254.24,254.24,254.24,338.98,338.98,1271.19,-0.18,-0.16,1.65
Certolizumab_TNF-TNFA_Light_Chain_1,certolizumab.py,107,8.59,11654.91,56.07,654.21,560.75,560.75,560.75,560.75,467.29,93.46,93.46,841.12,-0.28,-0.28,1.73
Clesitamig_DLL3_Heavy_Chain_1,clesitamig.py,119,7.95,12892.26,53.78,672.27,840.34,756.30,168.07,252.10,336.13,336.13,168.07,1092.44,-0.12,-0.10,1.65
Clesitamig_DLL3_Light_Chain_1,clesitamig.py,110,4.46,11959.05,55.45,545.45,727.27,454.55,636.36,454.55,363.64,181.82,0.00,1090.91,-0.27,-0.27,0.96
Clesitamig_CD3&TNFRSF9-CD137-4-1BB_Heavy_Chain_2,clesitamig.py,128,8.56,14141.66,52.34,1015.62,703.12,937.50,234.38,312.50,312.50,312.50,78.12,859.38,-0.23,-0.21,1.22
Clesitamig_CD3&TNFRSF9-CD137-4-1BB_Light_Chain_2,clesitamig.py,112,7.99,12373.84,52.68,357.14,625.00,803.57,446.43,892.86,446.43,89.29,178.57,892.86,-0.42,-0.42,1.28
Idarucizumab_Dabigatran_Heavy_Chain_1,idarucizumab.py,122,7.92,13191.57,53.28,737.70,819.67,819.67,409.84,327.87,245.90,327.87,0.00,983.61,-0.06,-0.05,1.65
Idarucizumab_Dabigatran_Light_Chain_1,idarucizumab.py,112,8.62,12295.82,53.57,178.57,1071.43,803.57,357.14,625.00,446.43,89.29,89.29,982.14,-0.19,-0.19,1.22
Lunsekimig1_IL13_Heavy_Chain_1,lunsekimig1.py,123,8.93,13496.84,54.47,731.71,731.71,813.01,81.30,325.20,325.20,243.90,162.60,1138.21,-0.38,-0.37,1.65
Lunsekimig1_IL13_Heavy_Chain_2,lunsekimig1.py,126,6.85,13631.95,53.17,555.56,793.65,793.65,158.73,317.46,476.19,158.73,158.73,1269.84,-0.29,-0.27,1.65
Lunsekimig2_TSLP_Heavy_Chain_1,lunsekimig2.py,117,4.76,12529.75,52.14,598.29,769.23,769.23,598.29,85.47,256.41,170.94,170.94,1367.52,-0.12,-0.10,1.65
Lunsekimig2_ALB_Heavy_Chain_2,lunsekimig2.py,115,8.74,12138.38,53.04,434.78,869.57,782.61,260.87,347.83,347.83,173.91,173.91,1304.35,-0.20,-0.18,1.65
Lunsekimig3_TSLP_Heavy_Chain_1,lunsekimig3.py,127,4.42,13978.14,55.91,551.18,551.18,866.14,314.96,314.96,472.44,157.48,78.74,1102.36,-0.41,-0.39,1.65
Moxetumomab_SIGLEC2-CD22_Heavy_Chain_1,moxetumomab.py,123,7.95,13417.99,51.22,731.71,813.01,731.71,243.90,243.90,325.20,325.20,243.90,1219.51,-0.12,-0.11,2.08
Moxetumomab_SIGLEC2-CD22_Light_Chain_1,moxetumomab.py,106,4.75,11706.84,60.38,283.02,943.40,283.02,660.38,283.02,377.36,188.68,94.34,849.06,-0.30,-0.31,1.81
Ranibizumab_VEGFA_Heavy_Chain_1,ranibizumab.py,123,6.09,13804.18,52.85,731.71,731.71,731.71,81.30,325.20,406.50,406.50,162.60,1138.21,-0.33,-0.31,1.65
Ranibizumab_VEGFA_Light_Chain_1,ranibizumab.py,107,6.75,11685.82,58.88,373.83,654.21,560.75,560.75,560.75,467.29,186.92,0.00,747.66,-0.32,-0.32,1.72
Sonelokimab1_IL17A_Heavy_Chain_1,sonelokimab1.py,123,6.46,13476.78,53.66,569.11,731.71,731.71,325.20,243.90,487.80,162.60,81.30,1300.81,-0.33,-0.31,1.65
Sonelokimab1_ALB_Heavy_Chain_2,sonelokimab1.py,115,8.08,12113.37,53.04,521.74,956.52,782.61,260.87,260.87,347.83,173.91,173.91,1217.39,-0.10,-0.08,1.65
Sonelokimab2_IL17F_Heavy_Chain_1,sonelokimab2.py,122,5.04,13409.63,54.92,819.67,819.67,737.70,163.93,245.90,163.93,245.90,163.93,1147.54,-0.48,-0.46,1.65
Tilrekimig1_IL13_Heavy_Chain_1,tilrekimig1.py,118,6.47,12759.07,51.69,762.71,932.20,762.71,169.49,254.24,338.98,254.24,169.49,1186.44,-0.16,-0.14,1.65
Tilrekimig1_IL13_Light_Chain_1,tilrekimig1.py,111,5.55,12127.28,56.76,450.45,630.63,540.54,450.45,540.54,450.45,270.27,90.09,900.90,-0.45,-0.46,0.93
Tilrekimig1_IL4_Heavy_Chain_2,tilrekimig1.py,121,6.86,13799.37,56.20,330.58,909.09,743.80,247.93,495.87,413.22,413.22,165.29,661.16,-0.38,-0.38,1.22
Tilrekimig1_IL4_Light_Chain_2,tilrekimig1.py,111,4.73,11941.00,58.56,540.54,540.54,450.45,450.45,630.63,360.36,90.09,180.18,900.90,-0.57,-0.57,1.54
Tilrekimig2_TSLP_Heavy_Chain_1,tilrekimig2.py,122,9.01,13717.34,50.82,819.67,655.74,901.64,245.90,245.90,327.87,409.84,327.87,983.61,-0.30,-0.28,1.42
Tilrekimig2_TSLP_Light_Chain_1,tilrekimig2.py,108,6.02,11604.67,53.70,555.56,555.56,1018.52,277.78,648.15,185.19,277.78,0.00,1111.11,-0.47,-0.49,1.44
Abagovomab_MUC16-CA125_Heavy_Chain_1,abagovomab.py,119,9.10,13030.35,54.62,1008.40,588.24,504.20,168.07,252.10,252.10,420.17,168.07,1176.47,-0.50,-0.50,1.22
Abagovomab_MUC16-CA125_Light_Chain_1,abagovomab.py,107,7.97,11556.84,55.14,560.75,934.58,373.83,654.21,373.83,373.83,93.46,0.00,1121.50,-0.26,-0.26,1.04
Abelacimab_F11_Heavy_Chain_1,abelacimab.py,122,7.94,13205.52,53.28,737.70,983.61,655.74,163.93,163.93,327.87,245.90,163.93,1229.51,-0.16,-0.14,1.65
Abelacimab_F11_Light_Chain_1,abelacimab.py,110,6.29,11626.63,55.45,545.45,727.27,636.36,363.64,636.36,272.73,181.82,0.00,1090.91,-0.42,-0.43,1.44
Actoxumab_Clostridium-difficile-Toxin-A_Heavy_Chain_1,actoxumab.py,122,6.77,13524.02,50.00,573.77,655.74,1147.54,327.87,163.93,327.87,409.84,245.90,1147.54,-0.18,-0.16,1.72
Actoxumab_Clostridium-difficile-Toxin-A_Light_Chain_1,actoxumab.py,107,8.68,11530.74,54.21,747.66,560.75,467.29,560.75,560.75,467.29,280.37,93.46,841.12,-0.26,-0.26,1.84
Adalimumab_TNF-TNFA_Heavy_Chain_1,adalimumab.py,121,5.18,13239.55,52.89,909.09,909.09,826.45,247.93,165.29,247.93,330.58,165.29,909.09,-0.18,-0.16,1.65
Adalimumab_TNF-TNFA_Light_Chain_1,adalimumab.py,107,9.43,11664.96,57.01,747.66,654.21,467.29,560.75,560.75,280.37,93.46,93.46,841.12,-0.40,-0.40,1.86
Adebrelimab_PDL1-CD274_Heavy_Chain_1,adebrelimab.py,119,8.91,13276.61,58.82,504.20,336.13,924.37,84.03,252.10,336.13,336.13,336.13,1008.40,-0.52,-0.51,1.22
Adebrelimab_PDL1-CD274_Light_Chain_1,adebrelimab.py,111,5.46,11957.20,53.15,810.81,810.81,450.45,540.54,720.72,360.36,90.09,90.09,810.81,-0.31,-0.32,1.66
Aducanumab_APP_Heavy_Chain_1,aducanumab.py,124,9.65,13761.41,51.61,725.81,564.52,967.74,241.94,241.94,322.58,322.58,241.94,1209.68,-0.34,-0.33,1.78
Aducanumab_APP_Light_Chain_1,aducanumab.py,107,8.64,11460.64,57.94,560.75,747.66,373.83,560.75,560.75,373.83,93.46,93.46,841.12,-0.29,-0.29,1.84
Afimkibart_TNFSF15-TL1A-VEGI_Heavy_Chain_1,afimkibart.py,124,8.91,13729.14,56.45,725.81,403.23,887.10,161.29,161.29,80.65,322.58,403.23,1209.68,-0.48,-0.46,1.22
Afimkibart_TNFSF15-TL1A-VEGI_Light_Chain_1,afimkibart.py,107,8.07,11725.94,54.21,841.12,841.12,373.83,467.29,654.21,373.83,280.37,0.00,747.66,-0.35,-0.35,1.66
Alemtuzumab_CD52_Heavy_Chain_1,alemtuzumab.py,121,8.66,13383.89,52.89,578.51,743.80,909.09,165.29,495.87,495.87,247.93,165.29,909.09,-0.27,-0.26,1.65
Alemtuzumab_CD52_Light_Chain_1,alemtuzumab.py,107,9.23,11824.15,59.81,373.83,654.21,373.83,747.66,560.75,373.83,93.46,93.46,747.66,-0.52,-0.52,0.82
